"","Groupe","Cocktail","Ingrédients","Recette","Images"
"192","cocktails-au-rhum","mojito-fraise","6 cl de jus de fraises","
			Réalisez la recette ""Mojito Fraise"" directement dans le verre.		 
			Coupez le demi citron vert en dés et écrasez-les avec le sirop de canne et les fraises coupées en morceaux dans le verre à l'aide d'un pilon. Versez le sirop de sucre de canne, placez la menthe fraîche dans la préparation et pilez-la délicatement sans la broyer. Ajoutez la glace pilée, versez le rhum et allongez de jus de fraise.
.		 
			Servir dans un verre de type ""tumbler"".		 
			Un brin de menthe et une fraise.		","https://assets.afcdn.com/recipe/20180827/81971_w512h384c1cx740cy1238.jpg"
"193","cocktails-au-rhum","mojito-fraise","2 cl de sirop de sucre de canne","
			Réalisez la recette ""Mojito Fraise"" directement dans le verre.		 
			Coupez le demi citron vert en dés et écrasez-les avec le sirop de canne et les fraises coupées en morceaux dans le verre à l'aide d'un pilon. Versez le sirop de sucre de canne, placez la menthe fraîche dans la préparation et pilez-la délicatement sans la broyer. Ajoutez la glace pilée, versez le rhum et allongez de jus de fraise.
.		 
			Servir dans un verre de type ""tumbler"".		 
			Un brin de menthe et une fraise.		","https://assets.afcdn.com/recipe/20180827/81971_w512h384c1cx740cy1238.jpg"
"194","cocktails-au-rhum","planteur-martiniquais","5 l de jus de goyaves","
			Réalisez la recette ""Planteur martiniquais"" directement dans le verre.		 
			Tout verser tel quel dans une bassine. Servir à la louche dans un verre contenant des glaçons.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche d'orange sur le bord du verre.		","https://assets.afcdn.com/recipe/20181127/84316_w512h384c1cx1322cy2100.jpg"
"195","cocktails-au-rhum","planteur-martiniquais","5 l de fruit de la passion (maracuja)","
			Réalisez la recette ""Planteur martiniquais"" directement dans le verre.		 
			Tout verser tel quel dans une bassine. Servir à la louche dans un verre contenant des glaçons.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche d'orange sur le bord du verre.		","https://assets.afcdn.com/recipe/20181127/84316_w512h384c1cx1322cy2100.jpg"
"196","cocktails-au-rhum","planteur-martiniquais","3 l de jus d'oranges","
			Réalisez la recette ""Planteur martiniquais"" directement dans le verre.		 
			Tout verser tel quel dans une bassine. Servir à la louche dans un verre contenant des glaçons.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche d'orange sur le bord du verre.		","https://assets.afcdn.com/recipe/20181127/84316_w512h384c1cx1322cy2100.jpg"
"197","cocktails-au-rhum","planteur-martiniquais","3 l de cocktails de fruits","
			Réalisez la recette ""Planteur martiniquais"" directement dans le verre.		 
			Tout verser tel quel dans une bassine. Servir à la louche dans un verre contenant des glaçons.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche d'orange sur le bord du verre.		","https://assets.afcdn.com/recipe/20181127/84316_w512h384c1cx1322cy2100.jpg"
"198","cocktails-au-rhum","planteur-martiniquais","3 l de jus d'ananas","
			Réalisez la recette ""Planteur martiniquais"" directement dans le verre.		 
			Tout verser tel quel dans une bassine. Servir à la louche dans un verre contenant des glaçons.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche d'orange sur le bord du verre.		","https://assets.afcdn.com/recipe/20181127/84316_w512h384c1cx1322cy2100.jpg"
"199","cocktails-au-rhum","planteur-martiniquais","100 cl de sirop de sucre de canne","
			Réalisez la recette ""Planteur martiniquais"" directement dans le verre.		 
			Tout verser tel quel dans une bassine. Servir à la louche dans un verre contenant des glaçons.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche d'orange sur le bord du verre.		","https://assets.afcdn.com/recipe/20181127/84316_w512h384c1cx1322cy2100.jpg"
"200","cocktails-au-rhum","planteur-martiniquais","4 l de rhum blanc","
			Réalisez la recette ""Planteur martiniquais"" directement dans le verre.		 
			Tout verser tel quel dans une bassine. Servir à la louche dans un verre contenant des glaçons.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche d'orange sur le bord du verre.		","https://assets.afcdn.com/recipe/20181127/84316_w512h384c1cx1322cy2100.jpg"
"201","cocktails-au-rhum","planteur-martiniquais"," Essence de vanille, d'amande amère et de la muscade","
			Réalisez la recette ""Planteur martiniquais"" directement dans le verre.		 
			Tout verser tel quel dans une bassine. Servir à la louche dans un verre contenant des glaçons.		 
			Servir dans un verre de type ""tumbler"".		 
			Une tranche d'orange sur le bord du verre.		","https://assets.afcdn.com/recipe/20181127/84316_w512h384c1cx1322cy2100.jpg"
"202","cocktails-au-rhum","havana-club","6 cl de rhum blanc","
			Réalisez la recette ""Havana Club"" dans un verre à mélange.		 
			Remuer les ingrédients dans le verre à mélange, puis passez dans le verre. Servez.		 
			Servir dans un verre de type ""verre à martini"".		 
			Aucune décoration.		","https://assets.afcdn.com/recipe/20180903/82128_w512h384c1cx352cy513.jpg"
"203","cocktails-au-rhum","havana-club","1 cl de vermouth blanc (martini, cinzano)","
			Réalisez la recette ""Havana Club"" dans un verre à mélange.		 
			Remuer les ingrédients dans le verre à mélange, puis passez dans le verre. Servez.		 
			Servir dans un verre de type ""verre à martini"".		 
			Aucune décoration.		","https://assets.afcdn.com/recipe/20180903/82128_w512h384c1cx352cy513.jpg"
"204","cocktails-au-rhum","eggnog","20 cl de brandy","
			Réalisez la recette ""Eggnog"" à la casserole.		 
			Séparer les blancs d'oeufs des jaunes. Battre les blancs d'oeufs en neige avec 100 grammes de sucre et laisser en attente.
Avec un batteur électrique, dans un grand bol, battre les jaunes d'oeufs avec le sucre restant. Ajouter progressivement tous les ingrédients en continuant à fouetter légèrement en terminant par incorporer les blancs d'oeufs montés en neige.
Servir chaud, tiède ou froid dans des verres à vin.		 
			Servir dans un verre de type ""verre à vin"".		 
			Ajouter une pincée de muscade ou de cannelle selon les préférences.		","https://assets.afcdn.com/recipe/20180903/82125_w512h384c1cx769cy600.jpg"
"205","cocktails-au-rhum","eggnog","1 l de lait","
			Réalisez la recette ""Eggnog"" à la casserole.		 
			Séparer les blancs d'oeufs des jaunes. Battre les blancs d'oeufs en neige avec 100 grammes de sucre et laisser en attente.
Avec un batteur électrique, dans un grand bol, battre les jaunes d'oeufs avec le sucre restant. Ajouter progressivement tous les ingrédients en continuant à fouetter légèrement en terminant par incorporer les blancs d'oeufs montés en neige.
Servir chaud, tiède ou froid dans des verres à vin.		 
			Servir dans un verre de type ""verre à vin"".		 
			Ajouter une pincée de muscade ou de cannelle selon les préférences.		","https://assets.afcdn.com/recipe/20180903/82125_w512h384c1cx769cy600.jpg"
"206","cocktails-au-rhum","eggnog","45 cl de rhum ambré","
			Réalisez la recette ""Eggnog"" à la casserole.		 
			Séparer les blancs d'oeufs des jaunes. Battre les blancs d'oeufs en neige avec 100 grammes de sucre et laisser en attente.
Avec un batteur électrique, dans un grand bol, battre les jaunes d'oeufs avec le sucre restant. Ajouter progressivement tous les ingrédients en continuant à fouetter légèrement en terminant par incorporer les blancs d'oeufs montés en neige.
Servir chaud, tiède ou froid dans des verres à vin.		 
			Servir dans un verre de type ""verre à vin"".		 
			Ajouter une pincée de muscade ou de cannelle selon les préférences.		","https://assets.afcdn.com/recipe/20180903/82125_w512h384c1cx769cy600.jpg"
"207","cocktails-au-rhum","eggnog","10 oeufs","
			Réalisez la recette ""Eggnog"" à la casserole.		 
			Séparer les blancs d'oeufs des jaunes. Battre les blancs d'oeufs en neige avec 100 grammes de sucre et laisser en attente.
Avec un batteur électrique, dans un grand bol, battre les jaunes d'oeufs avec le sucre restant. Ajouter progressivement tous les ingrédients en continuant à fouetter légèrement en terminant par incorporer les blancs d'oeufs montés en neige.
Servir chaud, tiède ou froid dans des verres à vin.		 
			Servir dans un verre de type ""verre à vin"".		 
			Ajouter une pincée de muscade ou de cannelle selon les préférences.		","https://assets.afcdn.com/recipe/20180903/82125_w512h384c1cx769cy600.jpg"
"208","cocktails-au-rhum","eggnog","250 g de sucre","
			Réalisez la recette ""Eggnog"" à la casserole.		 
			Séparer les blancs d'oeufs des jaunes. Battre les blancs d'oeufs en neige avec 100 grammes de sucre et laisser en attente.
Avec un batteur électrique, dans un grand bol, battre les jaunes d'oeufs avec le sucre restant. Ajouter progressivement tous les ingrédients en continuant à fouetter légèrement en terminant par incorporer les blancs d'oeufs montés en neige.
Servir chaud, tiède ou froid dans des verres à vin.		 
			Servir dans un verre de type ""verre à vin"".		 
			Ajouter une pincée de muscade ou de cannelle selon les préférences.		","https://assets.afcdn.com/recipe/20180903/82125_w512h384c1cx769cy600.jpg"
"209","cocktails-au-rhum","eggnog","50 cl de crème fraîche liquide","
			Réalisez la recette ""Eggnog"" à la casserole.		 
			Séparer les blancs d'oeufs des jaunes. Battre les blancs d'oeufs en neige avec 100 grammes de sucre et laisser en attente.
Avec un batteur électrique, dans un grand bol, battre les jaunes d'oeufs avec le sucre restant. Ajouter progressivement tous les ingrédients en continuant à fouetter légèrement en terminant par incorporer les blancs d'oeufs montés en neige.
Servir chaud, tiède ou froid dans des verres à vin.		 
			Servir dans un verre de type ""verre à vin"".		 
			Ajouter une pincée de muscade ou de cannelle selon les préférences.		","https://assets.afcdn.com/recipe/20180903/82125_w512h384c1cx769cy600.jpg"
"210","cocktails-au-rhum","rhum-punch","50 cl de ginger ale (canada dry)","
			Réalisez la recette ""Rhum punch"" directement dans le verre.		 
			Dans un saladier, mélanger le jus d'Ananas et le sucre. Ajouter les jus d'Orange et de Citron. Verser le rhum. Mélanger à la cuillère. Placer au centre du saladier un grand morceau de glace. Au moment de servir, ajouter le ginger ale. Agrémenter d'Ananas, de Cerises, d'Orange, de Fraises et d'autres fruits de saison.
.		 
			Servir dans un verre de type ""verre à martini"".		 
			Un petit parasol afin de garder le cocktail au frais.		","https://assets.afcdn.com/recipe/20190703/94627_w30h30c1cx1700cy1700.jpg"
"211","cocktails-au-rhum","rhum-punch","3 citrons","
			Réalisez la recette ""Rhum punch"" directement dans le verre.		 
			Dans un saladier, mélanger le jus d'Ananas et le sucre. Ajouter les jus d'Orange et de Citron. Verser le rhum. Mélanger à la cuillère. Placer au centre du saladier un grand morceau de glace. Au moment de servir, ajouter le ginger ale. Agrémenter d'Ananas, de Cerises, d'Orange, de Fraises et d'autres fruits de saison.
.		 
			Servir dans un verre de type ""verre à martini"".		 
			Un petit parasol afin de garder le cocktail au frais.		","https://assets.afcdn.com/recipe/20190703/94627_w30h30c1cx1700cy1700.jpg"
"212","cocktails-au-rhum","rhum-punch","3 oranges","
			Réalisez la recette ""Rhum punch"" directement dans le verre.		 
			Dans un saladier, mélanger le jus d'Ananas et le sucre. Ajouter les jus d'Orange et de Citron. Verser le rhum. Mélanger à la cuillère. Placer au centre du saladier un grand morceau de glace. Au moment de servir, ajouter le ginger ale. Agrémenter d'Ananas, de Cerises, d'Orange, de Fraises et d'autres fruits de saison.
.		 
			Servir dans un verre de type ""verre à martini"".		 
			Un petit parasol afin de garder le cocktail au frais.		","https://assets.afcdn.com/recipe/20190703/94627_w30h30c1cx1700cy1700.jpg"
"213","cocktails-au-rhum","rhum-punch","50 cl de jus d'ananas","
			Réalisez la recette ""Rhum punch"" directement dans le verre.		 
			Dans un saladier, mélanger le jus d'Ananas et le sucre. Ajouter les jus d'Orange et de Citron. Verser le rhum. Mélanger à la cuillère. Placer au centre du saladier un grand morceau de glace. Au moment de servir, ajouter le ginger ale. Agrémenter d'Ananas, de Cerises, d'Orange, de Fraises et d'autres fruits de saison.
.		 
			Servir dans un verre de type ""verre à martini"".		 
			Un petit parasol afin de garder le cocktail au frais.		","https://assets.afcdn.com/recipe/20190703/94627_w30h30c1cx1700cy1700.jpg"
"214","cocktails-au-rhum","rhum-punch","1/2 bouteille de rhum ambré","
			Réalisez la recette ""Rhum punch"" directement dans le verre.		 
			Dans un saladier, mélanger le jus d'Ananas et le sucre. Ajouter les jus d'Orange et de Citron. Verser le rhum. Mélanger à la cuillère. Placer au centre du saladier un grand morceau de glace. Au moment de servir, ajouter le ginger ale. Agrémenter d'Ananas, de Cerises, d'Orange, de Fraises et d'autres fruits de saison.
.		 
			Servir dans un verre de type ""verre à martini"".		 
			Un petit parasol afin de garder le cocktail au frais.		","https://assets.afcdn.com/recipe/20190703/94627_w30h30c1cx1700cy1700.jpg"
